"name","brand","sku","rrp","price","category","description","link"
"Drumcraft DC6 Fusion 22"" Drum Kit (Natural Birch)","Drumcraft","DC6115","2199.00","1599.00","Acoustic Kits","The Drumcraft DC6 Fusion 22"" Drum Kit (Natural Birch) is crafted to the same fantastic standards as the Drumcraft 8 Series, featuring specialist wood sourcing, shell composition and chrome black powder coated shell hardware. German-engineered shells with an all 8-ply full Birch composition in a beautifully varnished Birch wood finish, make for the perfect instrument for drummers who want the best value, look and sound. The DC6 series delivers a powerful rock sound with plenty of attack and comes with a Heavy Duty Hardware pack consisting of a cymbal boom, a straight cymbal stand with ratchet adjustable tilters, boom tilters, a ball snare stand, solid hi-hat and single chain kick pedal.","http://www.allansbillyhyde.com.au/prod/DC6115/Drumcraft-DC6-Fusion-22-Drum-Kit-(Natural-Birch).aspx"
"Drumcraft DC3 Progressive 22"" Drum Kit (White Noise)","Drumcraft","DC3070","899.00","629.00","Acoustic Kits","The Drumcraft DC 3 Progressive Drum Kit is made from 6 ply Poplar shells using non toxic synthetic rubbers and plastics. Improved PVC wraps, DC premium lugs, wood snare drum, wood bass drum hoops, compact size toms, medium weight double braced hardware with cast tube joints and brass receiver nuts all feature in this fantastic beginner-intermediate kit. Also included are multi angle ball and socket tom holders and a specially designed low reach snare drum stand for younger players. The Series 3 also comes with a heavy duty hardware pack which consists of a sturdy double braced straight cymbal stand with ratchet adjustable tilters, a ball snare stand, hi hat and single chain kick pedal.","http://www.allansbillyhyde.com.au/prod/DC3070/Drumcraft-DC3-Progressive-22-Drum-Kit-(White-Noise).aspx"
"Premier Modern Classic Bebop 18"" Birdseye V Drumkit","Premier","MC18-56BEM","4295.00","3299.00","Acoustic Kits","Exclusively hand-crafted at Premier’s Custom Works in England, each model shares several key features including birch/mahogany shells; 4.5mm (8-ply) for the toms and 6mm (11-ply) for the bass drum, low-mass solid brass tube lugs, single-flange solid steel hoops, 30 degree round-over bearing edges and Remo USA Coated Ambassador heads.","http://www.allansbillyhyde.com.au/prod/MC18-56BEM/Premier-Modern-Classic-Bebop-18-Birdseye-V-Drumkit.aspx"
"Tama S.L.P LBO147 14""x 7"" Snare Drum (Matte Tan Oak)","Tama","6100690","679.00","577.00","Snare Drums","The Tama Sound Lab Project LBO174 snare drum uses the combination of Birch and Bubinga and bares a beautiful exterior ply of naturally finished white oak. This S.L.P. Backbeat makes a stunning centrepiece. Marrying the rich, dark tonality of three interior Bubinga plies with the cracking projection of four Birch out plies, this snare matches remarkable sensitivity with profound depth as greater striking pressure is applied. It is a versatile snare, prefect for Heavy Metal, Hard Rock, Progressive Rock & R&B. Try one out today @ an Allans Billy Hyde store near you. ","http://www.allansbillyhyde.com.au/prod/6100690/Tama-S.L.P-LBO147-14x-7-Snare-Drum-(Matte-Tan-Oak).aspx"
"Premier Modern Classic Bebop 18"" Mahogany V Drumkit","Premier","MC18-56MAH","4295.00","3299.00","Acoustic Kits","Exclusively hand-crafted at Premier’s Custom Works in England, each model shares several key features including birch/mahogany shells; 4.5mm (8-ply) for the toms and 6mm (11-ply) for the bass drum, low-mass solid brass tube lugs, single-flange solid steel hoops, 30 degree round-over bearing edges and Remo USA Coated Ambassador heads. Modern Classic kits are offered as three-piece shell packs: the Bebop 18 and Bebop 20 comprising of a 12”x8” rack tom, 14”x14 floor tom and 18”x14” or 20”x14” bass drum respectively.","http://www.allansbillyhyde.com.au/prod/MC18-56MAH/Premier-Modern-Classic-Bebop-18-Mahogany-V-Drumkit.aspx"
"Drumcraft DC5 Fusion 20"" Drum Kit (Hard Coal)","Drumcraft","DC5025","1699.00","1199.00","Acoustic Kits","The Drumcraft DC5 Fusion 20"" Drum Kit (Hard Coal) includes nickle Drumworks snare throw off, triple bass drum mount, double braced heavy duty hardware with cast tube joints, quality nylon bushings and brass reciever nuts. It also comes equipped with Remo heads, specially designed low reach snare and hi hat stand for younger players and industry leading 'state of the art' zero VOC Eco-friendly lacquers.","http://www.allansbillyhyde.com.au/prod/DC5025/Drumcraft-DC5-Fusion-20-Drum-Kit-(Hard-Coal).aspx"
"Premier Modern Classic Bebop 20"" Birdseye Maple Drumkit","Premier","MC20-57BEM","4695.00","3499.00","Acoustic Kits","Exclusively hand-crafted at Premier’s Custom Works in England, each model shares several key features including birch/mahogany shells; 4.5mm (8-ply) for the toms and 6mm (11-ply) for the bass drum, low-mass solid brass tube lugs, single-flange solid steel hoops, 30 degree round-over bearing edges and Remo USA Coated Ambassador heads. Modern Classic kits are offered as three-piece shell packs: the Bebop 18 and Bebop 20 comprising of a 12”x8” rack tom, 14”x14 floor tom and 18”x14” or 20”x14” bass drum respectively. ","http://www.allansbillyhyde.com.au/prod/MC20-57BEM/Premier-Modern-Classic-Bebop-20-Birdseye-Maple-Drumkit.aspx"
"Premierr Modern Classic Bebop 20"" Mahogany V Drumkit","Premier","MC20-57MAH","4695.00","3499.00","Acoustic Kits","Exclusively hand-crafted at Premier’s Custom Works in England, each model shares several key features including birch/mahogany shells; 4.5mm (8-ply) for the toms and 6mm (11-ply) for the bass drum, low-mass solid brass tube lugs, single-flange solid steel hoops, 30 degree round-over bearing edges and Remo USA Coated Ambassador heads. Modern Classic kits are offered as three-piece shell packs: the Bebop 18 and Bebop 20 comprising of a 12”x8” rack tom, 14”x14 floor tom and 18”x14” or 20”x14” bass drum respectively. The Concert Master 22 is made up of a 13”x8” rack tom, 16”x14” floor tom and 22”x14” bass drum.","http://www.allansbillyhyde.com.au/prod/MC20-57MAH/Premierr-Modern-Classic-Bebop-20-Mahogany-V-Drumkit.aspx"
"PREMIER MODERN CLASSIC 14” X 4.5” MC SNARE DRUM BRIDSEYE-V","Premier","MCS1445BEM","1495.00","1495.00","Snare Drums","There are two matching snare drums sold separately, to compliment the Modern Classic Kits– 14”x4.5” and 14”x5.5”. These snares feature a three-position Dunnett R7C throw-off along with 7.5mm (14-ply) thick birch/mahogany shells. For an option to expand on the basic three-piece configuration, a selection of loose drums is available too.","http://www.allansbillyhyde.com.au/prod/MCS1445BEM/PREMIER-MODERN-CLASSIC-14-X-4.5-MC-SNARE-DRUM-BRIDSEYE-V.aspx"
"Premier Modern Classic ConcertMaster 22"" Birdseye V Drumkit","Premier","MC22-09BEM","4895.00","3699.00","Acoustic Kits","The origins of the Modern Classic hark back to 2001, when it was launched as a dedicated snare range, inspired by classic drum design through the ages. The all-new Modern Classic drum set draws on the concept of the original snare drums, redesigned for today’s player – the result of a creative collaboration between master drum craftsman Keith Keough and the range’s pioneer, legendary drummer Steve White.","http://www.allansbillyhyde.com.au/prod/MC22-09BEM/Premier-Modern-Classic-ConcertMaster-22-Birdseye-V-Drumkit.aspx"
"Premier Modern Classic ConcertMaster 22"" Mahogany V Drumkit","Premier","MC22-09MAH","4895.00","3699.00","Acoustic Kits","The origins of the Modern Classic hark back to 2001, when it was launched as a dedicated snare range, inspired by classic drum design through the ages. The all-new Modern Classic drum set draws on the concept of the original snare drums, redesigned for today’s player – the result of a creative collaboration between master drum craftsman Keith Keough and the range’s pioneer, legendary drummer Steve White.","http://www.allansbillyhyde.com.au/prod/MC22-09MAH/Premier-Modern-Classic-ConcertMaster-22-Mahogany-V-Drumkit.aspx"
"PREMIER MODERN CLASSIC SNARE 14X5.5SD MAHOGANY-V","Premier","MCS1455MAH","1495.00","1495.00","Snare Drums","The Modern Classic finishes are produced as limited runs and will change seasonally in accordance with market trend.","http://www.allansbillyhyde.com.au/prod/MCS1455MAH/PREMIER-MODERN-CLASSIC-SNARE-14X5.5SD-MAHOGANY-V.aspx"
"PREMIER 14” X 4.5” MC SNARE DRUM MAHOGANY-V","Premier","MCS1445MAH","1495.00","1495.00","Snare Drums","There are two matching snare drums sold separately, to compliment the Modern Classic Kits– 14”x4.5” and 14”x5.5”. These snares feature a three-position Dunnett R7C throw-off along with 7.5mm (14-ply) thick birch/mahogany shells. For an option to expand on the basic three-piece configuration, a selection of loose drums is available too.","http://www.allansbillyhyde.com.au/prod/MCS1445MAH/PREMIER-14-X-4.5-MC-SNARE-DRUM-MAHOGANY-V.aspx"
"Gretsch GB4160 14"" Brooklyn Snare Drum (Chrome Over Brass)","Gretsch","GB4160","849.00","719.00","Snare Drums","The Gretsch Brooklyn series metal snare drums provide professional and distinctive voice to the Gretsch snare line up. The “302” hoops provide a timbre that is more open and ambient than traditional Gretsch die-cast hoops. This Chrome over Brass 14 inch snare features Lightning throw off and butt plate, a snap in key drum holder, 20-strand snare wire and Gretsch Permatone drum heads.","http://www.allansbillyhyde.com.au/prod/GB4160/Gretsch-GB4160-14-Brooklyn-Snare-Drum-(Chrome-Over-Brass).aspx"
"Gretsch Catalina Club Rock Drum Kit (Vintage Marine Pearl)","Gretsch","GCC1R444VMP","2399.00","1899.00","Acoustic Kits","The Catalina Club Rock kit by Gretsch is a 4-piece set that is a great gigging kit. The 13"" tom is mounted onto the bass drum with Gretsch's ball-socket single tom holder for efficient tom placement and stability. This tom also includes mini GTS tom suspension system to maximize tonal resonance. The mahogany shells feature an exterior basswood ply to provide a consistent overall finish. The 24"" diameter bass drum has wood hoops with matching lacquer finish and telescoping spurs for support. Full, deep lows resonate from these 9-ply mahogany drum shells that are finished with natural interior and 30-degree bearing edges for classic warm tone.","http://www.allansbillyhyde.com.au/prod/GCC1R444VMP/Gretsch-Catalina-Club-Rock-Drum-Kit-(Vintage-Marine-Pearl).aspx"
"Gretsch Catalina Club Rock Drum Kit (Ocean Twilight)","Gretsch","GCC1R444OT","2399.00","1899.00","Acoustic Kits","The Gretsch Catalina Club Rock 4-piece drum kit features mahogany shells that provide a warm, rich sound that is dark, and resonant. This kit features a Mini GTS suspension system for the rack tom and thick 12.7mm floor tom legs for sturdy support. The oversized bass drum gives you a thunderous, booming thud. It also features wood hoops with matching lacquer finish, telescoping spurs for support and 30-degree bearing edges for classic warm tone.","http://www.allansbillyhyde.com.au/prod/GCC1R444OT/Gretsch-Catalina-Club-Rock-Drum-Kit-(Ocean-Twilight).aspx"
"Gretsch Catalina Club Jazz 4-Piece Drum Kit (Vintage Marine Pearl)","Gretsch","GCC1J484VMP","1899.00","1649.00","Acoustic Kits","The Gretsch Catalina Club Classic Kit is a 4-Piece Set, ideal for the active player who needs that ‘smaller kit’ that is easy for quick set-ups and tear-downs.  These drums feature mahogany shells that include 30-degree bearing edges and natural shell interiors. The mahogany shells that provide an amazingly musical tone with a rich, deep response for warm tones that retain low-end punch and impact. The traditional Be-bop sizes with 18"" bass drum makes it a fine gigging jazz kit but the Club Jazz can also play comfortably in other music styles. Pick one up today @ Allans Billy Hyde!","http://www.allansbillyhyde.com.au/prod/GCC1J484VMP/Gretsch-Catalina-Club-Jazz-4-Piece-Drum-Kit-(Vintage-Marine-Pearl).aspx"
"Gretsch Catalina Club Rock Drum Kit (Copper Sparkle)","Gretsch","GCC1R444COS","2399.00","2049.00","Acoustic Kits","The Gretsch Catalina Club Rock 4-piece drum kit features mahogany shells that provide a warm, rich sound that is dark, and resonant. This kit features a Mini GTS suspension system for the rack tom and thick 12.7mm floor tom legs for sturdy support. It has an undrilled bass drum and the 13” tom is affixed to a cymbal stand-mounted tom clamp/arm with Gretsch’s ball-socket mechanism for efficient tom placement and stability.","http://www.allansbillyhyde.com.au/prod/GCC1R444COS/Gretsch-Catalina-Club-Rock-Drum-Kit-(Copper-Sparkle).aspx"
